mutantId,project,package,path,filename,class,method,eventType,originalExp,mutatedExp,startLine,endLine,sourceCodeLocation,evaluationResult
4109,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",401,424,409,pivotRight != null |==> false
4110,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",401,424,409,pivotRight != null |==> true
4111,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<ASSIGN>,<NO-OP>,401,424,410,pivotRight.parent = root; |==> <NO-OP>
4112,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<CALL>,<NO-OP>,401,424,413,"replaceInParent(root, pivot); |==> <NO-OP>"
4113,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<ASSIGN>,<NO-OP>,401,424,416,pivot.right = root; |==> <NO-OP>
4114,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<ASSIGN>,<NO-OP>,401,424,417,root.parent = pivot; |==> <NO-OP>
4115,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",401,424,420,right != null |==> right == null
4116,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",401,424,420,right != null |==> false
4117,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",401,424,420,right != null |==> true
4118,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,POS,401,424,420,0 |==> 1
4119,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,NEG,401,424,420,0 |==> -1
4120,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",401,424,421,pivotRight != null |==> pivotRight == null
4121,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",401,424,421,pivotRight != null |==> false
4122,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",401,424,421,pivotRight != null |==> true
4123,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,POS,401,424,421,0 |==> 1
4124,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,NEG,401,424,421,0 |==> -1
4125,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,POS,0,401,424,421,1 |==> 0
4126,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,POS,NEG,401,424,421,1 |==> -1
4127,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","%(int,int)",401,424,420,"Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) + 1 |==> Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) % 1"
4128,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","*(int,int)",401,424,420,"Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) + 1 |==> Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) * 1"
4129,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","-(int,int)",401,424,420,"Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) + 1 |==> Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) - 1"
4130,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","/(int,int)",401,424,420,"Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) + 1 |==> Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) / 1"
4131,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<ASSIGN>,<NO-OP>,401,424,420,"root.height = Math.max(right != null ? right.height : 0, pivotRight != null ? pivotRight.height : 0) + 1; |==> <NO-OP>"
4132,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",401,424,423,pivotLeft != null |==> pivotLeft == null
4133,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",401,424,423,pivotLeft != null |==> false
4134,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",401,424,423,pivotLeft != null |==> true
4135,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,POS,401,424,423,0 |==> 1
4136,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,0,NEG,401,424,423,0 |==> -1
4137,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,POS,0,401,424,423,1 |==> 0
4138,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,LVR,POS,NEG,401,424,423,1 |==> -1
4139,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","%(int,int)",401,424,422,"Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) + 1 |==> Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) % 1"
4140,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","*(int,int)",401,424,422,"Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) + 1 |==> Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) * 1"
4141,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","-(int,int)",401,424,422,"Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) + 1 |==> Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) - 1"
4142,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,AOR,"+(int,int)","/(int,int)",401,424,422,"Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) + 1 |==> Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) / 1"
4143,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,rotateRight,STD,<ASSIGN>,<NO-OP>,401,424,422,"pivot.height = Math.max(root.height, pivotLeft != null ? pivotLeft.height : 0) + 1; |==> <NO-OP>"
4144,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,entrySet,EVR,"<IDENTIFIER(com.google.gson.internal.LinkedTreeMap<K,V>.EntrySet)>",<DEFAULT>,429,432,430,entrySet |==> null
4145,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,entrySet,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",429,432,431,result != null |==> result == null
4146,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,entrySet,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",429,432,431,result != null |==> false
4147,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,entrySet,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",429,432,431,result != null |==> true
4148,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,keySet,EVR,"<IDENTIFIER(com.google.gson.internal.LinkedTreeMap<K,V>.KeySet)>",<DEFAULT>,434,437,435,keySet |==> null
4149,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,keySet,ROR,"!=(java.lang.Object,java.lang.Object)","==(java.lang.Object,java.lang.Object)",434,437,436,result != null |==> result == null
4150,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,keySet,ROR,"!=(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",434,437,436,result != null |==> false
4151,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,keySet,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",434,437,436,result != null |==> true
4274,Gson-18,com.google.gson.internal,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson/internal,LinkedTreeMap.java,LinkedTreeMap,writeReplace,EVR,"<NEW_CLASS(java.util.LinkedHashMap<K,V>)>",<DEFAULT>,627,629,628,"new LinkedHashMap<K, V>(this) |==> null"
4275,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,<init>,STD,<CALL>,<NO-OP>,44,47,45,$Gson$Preconditions.checkNotNull(f); |==> <NO-OP>
4276,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,<init>,EVR,<IDENTIFIER(java.lang.reflect.Field)>,<DEFAULT>,44,47,46,f |==> null
4277,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getDeclaringClass,EVR,<METHOD_INVOCATION(java.lang.Class<capture#635 of ?>)>,<DEFAULT>,52,54,53,field.getDeclaringClass() |==> null
4278,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getName,EVR,<METHOD_INVOCATION(java.lang.String)>,<DEFAULT>,59,61,60,field.getName() |==> null
4279,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getDeclaredType,EVR,<METHOD_INVOCATION(java.lang.reflect.Type)>,<DEFAULT>,79,81,80,field.getGenericType() |==> null
4280,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getDeclaredClass,EVR,<METHOD_INVOCATION(java.lang.Class<capture#723 of ?>)>,<DEFAULT>,99,101,100,field.getType() |==> null
4281,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getAnnotation,EVR,<METHOD_INVOCATION(T)>,<DEFAULT>,110,112,111,field.getAnnotation(annotation) |==> null
4282,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,getAnnotations,EVR,<METHOD_INVOCATION(java.util.List<java.lang.annotation.Annotation>)>,<DEFAULT>,120,122,121,Arrays.asList(field.getAnnotations()) |==> null
4283,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,LOR,"&(int,int)","^(int,int)",134,136,135,field.getModifiers() & modifier |==> field.getModifiers() ^ modifier
4284,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,LOR,"&(int,int)","|(int,int)",134,136,135,field.getModifiers() & modifier |==> field.getModifiers() | modifier
4285,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,LVR,0,POS,134,136,135,0 |==> 1
4286,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,LVR,0,NEG,134,136,135,0 |==> -1
4287,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)","<(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> (field.getModifiers() & modifier) < 0
4288,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)","<=(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> (field.getModifiers() & modifier) <= 0
4289,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)","==(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> (field.getModifiers() & modifier) == 0
4290,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)",">(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> (field.getModifiers() & modifier) > 0
4291,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)",">=(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> (field.getModifiers() & modifier) >= 0
4292,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)","FALSE(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> false
4293,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,hasModifier,ROR,"!=(int,int)","TRUE(int,int)",134,136,135,(field.getModifiers() & modifier) != 0 |==> true
4294,Gson-18,com.google.gson,rdimadadi/Documents/Projects/Studies/Research/hl_dev/data/packages/Gson-18/src/main/java/com/google/gson,FieldAttributes.java,FieldAttributes,get,EVR,<METHOD_INVOCATION(java.lang.Object)>,<DEFAULT>,149,151,150,field.get(instance) |==> null
